Column1;claw_length_mm;endangered;size_mm;specie;sub_specie;tail_length_mm;weight_g
4650;54;least_concern;636;two_toed;Hoffman’s two-toed sloth;15;6950
4651;59;least_concern;630;two_toed;Hoffman’s two-toed sloth;24;4861
4652;48;least_concern;624;two_toed;Hoffman’s two-toed sloth;17;5161
4653;59;least_concern;637;two_toed;Hoffman’s two-toed sloth;32;6432
4654;54;least_concern;617;two_toed;Hoffman’s two-toed sloth;12;4872
4655;50;least_concern;647;two_toed;Hoffman’s two-toed sloth;21;6260
4656;40;least_concern;621;two_toed;Hoffman’s two-toed sloth;20;7218
4657;47;least_concern;614;two_toed;Hoffman’s two-toed sloth;15;3734
4658;50;least_concern;637;two_toed;Hoffman’s two-toed sloth;34;4081
4659;76;least_concern;614;two_toed;Hoffman’s two-toed sloth;30;5595
4660;48;least_concern;639;two_toed;Hoffman’s two-toed sloth;19;6618
4661;46;least_concern;627;two_toed;Hoffman’s two-toed sloth;8;5954
4662;86;least_concern;629;two_toed;Hoffman’s two-toed sloth;12;5437
4663;61;least_concern;628;two_toed;Hoffman’s two-toed sloth;26;6236
4664;41;least_concern;641;two_toed;Hoffman’s two-toed sloth;4;5404
4665;56;least_concern;647;two_toed;Hoffman’s two-toed sloth;22;4497
4666;47;least_concern;635;two_toed;Hoffman’s two-toed sloth;24;4952
4667;59;least_concern;617;two_toed;Hoffman’s two-toed sloth;28;6678
4668;45;least_concern;631;two_toed;Hoffman’s two-toed sloth;10;4576
4669;61;least_concern;636;two_toed;Hoffman’s two-toed sloth;11;5544
4670;48;least_concern;629;two_toed;Hoffman’s two-toed sloth;13;4482
4671;65;least_concern;643;two_toed;Hoffman’s two-toed sloth;17;5314
4672;57;least_concern;629;two_toed;Hoffman’s two-toed sloth;34;5103
4673;38;least_concern;615;two_toed;Hoffman’s two-toed sloth;19;5047
4674;55;least_concern;639;two_toed;Hoffman’s two-toed sloth;8;6118
4675;45;least_concern;623;two_toed;Hoffman’s two-toed sloth;21;5779
4676;46;least_concern;618;two_toed;Hoffman’s two-toed sloth;32;5255
4677;66;least_concern;638;two_toed;Hoffman’s two-toed sloth;8;5879
4678;50;least_concern;645;two_toed;Hoffman’s two-toed sloth;11;5389
4679;73;least_concern;609;two_toed;Hoffman’s two-toed sloth;29;6328
4680;59;least_concern;622;two_toed;Hoffman’s two-toed sloth;44;6803
4681;68;least_concern;632;two_toed;Hoffman’s two-toed sloth;23;5323
4682;64;least_concern;632;two_toed;Hoffman’s two-toed sloth;14;6568
4683;54;least_concern;629;two_toed;Hoffman’s two-toed sloth;22;4773
4684;60;least_concern;634;two_toed;Hoffman’s two-toed sloth;22;5484
4685;53;least_concern;619;two_toed;Hoffman’s two-toed sloth;30;4487
4686;73;least_concern;629;two_toed;Hoffman’s two-toed sloth;32;5884
4687;59;least_concern;642;two_toed;Hoffman’s two-toed sloth;16;3248
4688;64;least_concern;643;two_toed;Hoffman’s two-toed sloth;23;4640
4689;55;least_concern;627;two_toed;Hoffman’s two-toed sloth;22;6273
4690;56;least_concern;634;two_toed;Hoffman’s two-toed sloth;21;4734
4691;70;least_concern;633;two_toed;Hoffman’s two-toed sloth;29;6797
4692;42;least_concern;636;two_toed;Hoffman’s two-toed sloth;29;5919
4693;43;least_concern;618;two_toed;Hoffman’s two-toed sloth;20;5573
4694;38;least_concern;633;two_toed;Hoffman’s two-toed sloth;19;6176
4695;68;least_concern;636;two_toed;Hoffman’s two-toed sloth;32;7588
4696;54;least_concern;635;two_toed;Hoffman’s two-toed sloth;28;5187
4697;61;least_concern;638;two_toed;Hoffman’s two-toed sloth;28;5839
4698;72;least_concern;628;two_toed;Hoffman’s two-toed sloth;19;5765
4699;61;least_concern;643;two_toed;Hoffman’s two-toed sloth;11;5775
4700;52;least_concern;614;two_toed;Hoffman’s two-toed sloth;20;6062
4701;62;least_concern;626;two_toed;Hoffman’s two-toed sloth;16;6556
4702;48;least_concern;614;two_toed;Hoffman’s two-toed sloth;18;5988
4703;48;least_concern;643;two_toed;Hoffman’s two-toed sloth;39;4973
4704;55;least_concern;650;two_toed;Hoffman’s two-toed sloth;22;7245
4705;44;least_concern;627;two_toed;Hoffman’s two-toed sloth;37;5763
4706;60;least_concern;638;two_toed;Hoffman’s two-toed sloth;24;3932
4707;58;least_concern;627;two_toed;Hoffman’s two-toed sloth;22;7123
4708;71;least_concern;660;two_toed;Hoffman’s two-toed sloth;16;5779
4709;56;least_concern;646;two_toed;Hoffman’s two-toed sloth;1;6018
4710;54;least_concern;630;two_toed;Hoffman’s two-toed sloth;29;5834
4711;77;least_concern;644;two_toed;Hoffman’s two-toed sloth;9;6834
4712;59;least_concern;639;two_toed;Hoffman’s two-toed sloth;20;3085
4713;55;least_concern;640;two_toed;Hoffman’s two-toed sloth;11;5460
4714;63;least_concern;639;two_toed;Hoffman’s two-toed sloth;13;6677
4715;66;least_concern;646;two_toed;Hoffman’s two-toed sloth;25;6214
4716;54;least_concern;652;two_toed;Hoffman’s two-toed sloth;24;5503
4717;48;least_concern;638;two_toed;Hoffman’s two-toed sloth;1;6213
4718;52;least_concern;628;two_toed;Hoffman’s two-toed sloth;20;8351
4719;54;least_concern;626;two_toed;Hoffman’s two-toed sloth;24;5314
4720;72;least_concern;628;two_toed;Hoffman’s two-toed sloth;5;4183
4721;63;least_concern;623;two_toed;Hoffman’s two-toed sloth;34;6851
4722;58;least_concern;612;two_toed;Hoffman’s two-toed sloth;33;5062
4723;43;least_concern;646;two_toed;Hoffman’s two-toed sloth;27;5489
4724;76;least_concern;622;two_toed;Hoffman’s two-toed sloth;12;6021
4725;60;least_concern;640;two_toed;Hoffman’s two-toed sloth;45;4701
4726;59;least_concern;642;two_toed;Hoffman’s two-toed sloth;21;4131
4727;63;least_concern;643;two_toed;Hoffman’s two-toed sloth;25;5577
4728;80;least_concern;635;two_toed;Hoffman’s two-toed sloth;12;5326
4729;53;least_concern;643;two_toed;Hoffman’s two-toed sloth;41;6138
4730;32;least_concern;629;two_toed;Hoffman’s two-toed sloth;31;4254
4731;70;least_concern;643;two_toed;Hoffman’s two-toed sloth;24;6815
4732;61;least_concern;639;two_toed;Hoffman’s two-toed sloth;42;5164
4733;43;least_concern;613;two_toed;Hoffman’s two-toed sloth;9;5426
4734;53;least_concern;636;two_toed;Hoffman’s two-toed sloth;23;6922
4735;38;least_concern;648;two_toed;Hoffman’s two-toed sloth;38;6148
4736;59;least_concern;633;two_toed;Hoffman’s two-toed sloth;34;5127
4737;59;least_concern;630;two_toed;Hoffman’s two-toed sloth;30;5701
4738;67;least_concern;618;two_toed;Hoffman’s two-toed sloth;28;5893
4739;41;least_concern;639;two_toed;Hoffman’s two-toed sloth;9;6067
4740;66;least_concern;626;two_toed;Hoffman’s two-toed sloth;24;7523
4741;69;least_concern;623;two_toed;Hoffman’s two-toed sloth;32;5474
4742;43;least_concern;615;two_toed;Hoffman’s two-toed sloth;33;5595
4743;60;least_concern;635;two_toed;Hoffman’s two-toed sloth;23;6337
4744;52;least_concern;643;two_toed;Hoffman’s two-toed sloth;21;6856
4745;60;least_concern;645;two_toed;Hoffman’s two-toed sloth;12;6428
4746;75;least_concern;623;two_toed;Hoffman’s two-toed sloth;25;6253
4747;63;least_concern;628;two_toed;Hoffman’s two-toed sloth;29;3907
4748;64;least_concern;617;two_toed;Hoffman’s two-toed sloth;27;7462
4749;65;least_concern;628;two_toed;Hoffman’s two-toed sloth;9;4403
4750;65;least_concern;624;two_toed;Hoffman’s two-toed sloth;24;5047
4751;64;least_concern;615;two_toed;Hoffman’s two-toed sloth;20;4580
4752;51;least_concern;621;two_toed;Hoffman’s two-toed sloth;17;5792
4753;51;least_concern;619;two_toed;Hoffman’s two-toed sloth;20;6735
4754;63;least_concern;622;two_toed;Hoffman’s two-toed sloth;32;3746
4755;57;least_concern;609;two_toed;Hoffman’s two-toed sloth;34;3528
4756;66;least_concern;643;two_toed;Hoffman’s two-toed sloth;42;5652
4757;47;least_concern;611;two_toed;Hoffman’s two-toed sloth;18;6360
4758;57;least_concern;621;two_toed;Hoffman’s two-toed sloth;24;4313
4759;61;least_concern;609;two_toed;Hoffman’s two-toed sloth;10;5168
4760;46;least_concern;640;two_toed;Hoffman’s two-toed sloth;32;3546
4761;58;least_concern;644;two_toed;Hoffman’s two-toed sloth;18;6382
4762;48;least_concern;629;two_toed;Hoffman’s two-toed sloth;28;6563
4763;65;least_concern;612;two_toed;Hoffman’s two-toed sloth;33;5900
4764;64;least_concern;643;two_toed;Hoffman’s two-toed sloth;39;4167
4765;55;least_concern;627;two_toed;Hoffman’s two-toed sloth;37;6156
4766;53;least_concern;630;two_toed;Hoffman’s two-toed sloth;13;7251
4767;60;least_concern;640;two_toed;Hoffman’s two-toed sloth;17;4843
4768;37;least_concern;635;two_toed;Hoffman’s two-toed sloth;34;4034
4769;69;least_concern;625;two_toed;Hoffman’s two-toed sloth;32;6195
4770;47;least_concern;632;two_toed;Hoffman’s two-toed sloth;21;5793
4771;66;least_concern;632;two_toed;Hoffman’s two-toed sloth;25;6063
4772;63;least_concern;606;two_toed;Hoffman’s two-toed sloth;39;6162
4773;41;least_concern;622;two_toed;Hoffman’s two-toed sloth;21;4755
4774;43;least_concern;636;two_toed;Hoffman’s two-toed sloth;21;5211
4775;77;least_concern;637;two_toed;Hoffman’s two-toed sloth;20;4433
4776;63;least_concern;631;two_toed;Hoffman’s two-toed sloth;19;6779
4777;55;least_concern;636;two_toed;Hoffman’s two-toed sloth;45;4379
4778;65;least_concern;638;two_toed;Hoffman’s two-toed sloth;21;4737
4779;48;least_concern;628;two_toed;Hoffman’s two-toed sloth;29;5812
4780;48;least_concern;616;two_toed;Hoffman’s two-toed sloth;23;6149
4781;63;least_concern;620;two_toed;Hoffman’s two-toed sloth;31;6440
4782;60;least_concern;635;two_toed;Hoffman’s two-toed sloth;24;4977
4783;66;least_concern;629;two_toed;Hoffman’s two-toed sloth;22;6918
4784;34;least_concern;642;two_toed;Hoffman’s two-toed sloth;29;4006
4785;49;least_concern;657;two_toed;Hoffman’s two-toed sloth;12;5556
4786;57;least_concern;649;two_toed;Hoffman’s two-toed sloth;29;5559
4787;68;least_concern;644;two_toed;Hoffman’s two-toed sloth;9;3890
4788;54;least_concern;631;two_toed;Hoffman’s two-toed sloth;30;5506
4789;46;least_concern;617;two_toed;Hoffman’s two-toed sloth;6;6090
4790;69;least_concern;616;two_toed;Hoffman’s two-toed sloth;37;5136
4791;40;least_concern;626;two_toed;Hoffman’s two-toed sloth;33;3881
4792;76;least_concern;632;two_toed;Hoffman’s two-toed sloth;39;4943
4793;59;least_concern;643;two_toed;Hoffman’s two-toed sloth;22;6864
4794;58;least_concern;621;two_toed;Hoffman’s two-toed sloth;20;4930
4795;56;least_concern;626;two_toed;Hoffman’s two-toed sloth;33;6178
4796;59;least_concern;637;two_toed;Hoffman’s two-toed sloth;31;5660
4797;62;least_concern;625;two_toed;Hoffman’s two-toed sloth;15;5860
4798;44;least_concern;614;two_toed;Hoffman’s two-toed sloth;7;5495
4799;52;least_concern;626;two_toed;Hoffman’s two-toed sloth;17;3596
4800;36;least_concern;621;two_toed;Hoffman’s two-toed sloth;18;5275
4801;56;least_concern;617;two_toed;Hoffman’s two-toed sloth;23;5790
4802;72;least_concern;638;two_toed;Hoffman’s two-toed sloth;42;5480
4803;58;least_concern;624;two_toed;Hoffman’s two-toed sloth;19;5790
4804;65;least_concern;615;two_toed;Hoffman’s two-toed sloth;16;5335
4805;59;least_concern;642;two_toed;Hoffman’s two-toed sloth;25;5393
4806;74;least_concern;631;two_toed;Hoffman’s two-toed sloth;25;4552
4807;69;least_concern;646;two_toed;Hoffman’s two-toed sloth;34;5923
4808;63;least_concern;647;two_toed;Hoffman’s two-toed sloth;8;6812
4809;57;least_concern;647;two_toed;Hoffman’s two-toed sloth;13;4445
4810;57;least_concern;630;two_toed;Hoffman’s two-toed sloth;21;5549
4811;61;least_concern;632;two_toed;Hoffman’s two-toed sloth;10;5170
4812;42;least_concern;622;two_toed;Hoffman’s two-toed sloth;19;5699
4813;73;least_concern;625;two_toed;Hoffman’s two-toed sloth;7;4671
4814;64;least_concern;645;two_toed;Hoffman’s two-toed sloth;37;6622
4815;62;least_concern;627;two_toed;Hoffman’s two-toed sloth;34;4764
4816;77;least_concern;639;two_toed;Hoffman’s two-toed sloth;17;5350
4817;55;least_concern;624;two_toed;Hoffman’s two-toed sloth;32;6713
4818;67;least_concern;638;two_toed;Hoffman’s two-toed sloth;12;4329
4819;59;least_concern;620;two_toed;Hoffman’s two-toed sloth;20;4624
4820;58;least_concern;628;two_toed;Hoffman’s two-toed sloth;18;4493
4821;35;least_concern;611;two_toed;Hoffman’s two-toed sloth;16;5121
4822;56;least_concern;627;two_toed;Hoffman’s two-toed sloth;21;4734
4823;40;least_concern;627;two_toed;Hoffman’s two-toed sloth;5;5521
4824;58;least_concern;634;two_toed;Hoffman’s two-toed sloth;34;5770
4825;55;least_concern;640;two_toed;Hoffman’s two-toed sloth;22;4879
4826;62;least_concern;630;two_toed;Hoffman’s two-toed sloth;32;5406
4827;48;least_concern;639;two_toed;Hoffman’s two-toed sloth;20;5704
4828;61;least_concern;630;two_toed;Hoffman’s two-toed sloth;20;5955
4829;72;least_concern;624;two_toed;Hoffman’s two-toed sloth;43;6199
4830;79;least_concern;635;two_toed;Hoffman’s two-toed sloth;10;6484
4831;57;least_concern;611;two_toed;Hoffman’s two-toed sloth;21;5391
4832;66;least_concern;639;two_toed;Hoffman’s two-toed sloth;31;6308
4833;63;least_concern;643;two_toed;Hoffman’s two-toed sloth;31;6189
4834;56;least_concern;640;two_toed;Hoffman’s two-toed sloth;20;5062
4835;42;least_concern;633;two_toed;Hoffman’s two-toed sloth;36;6869
4836;64;least_concern;622;two_toed;Hoffman’s two-toed sloth;43;5349
4837;66;least_concern;615;two_toed;Hoffman’s two-toed sloth;19;4828
4838;47;least_concern;626;two_toed;Hoffman’s two-toed sloth;4;5321
4839;38;least_concern;630;two_toed;Hoffman’s two-toed sloth;14;5337
4840;71;least_concern;626;two_toed;Hoffman’s two-toed sloth;14;6516
4841;55;least_concern;623;two_toed;Hoffman’s two-toed sloth;11;4618
4842;62;least_concern;634;two_toed;Hoffman’s two-toed sloth;26;6358
4843;72;least_concern;650;two_toed;Hoffman’s two-toed sloth;26;6640
4844;53;least_concern;629;two_toed;Hoffman’s two-toed sloth;27;5672
4845;69;least_concern;621;two_toed;Hoffman’s two-toed sloth;27;3746
4846;54;least_concern;643;two_toed;Hoffman’s two-toed sloth;18;4678
4847;66;least_concern;642;two_toed;Hoffman’s two-toed sloth;6;2683
4848;45;least_concern;630;two_toed;Hoffman’s two-toed sloth;24;4937
4849;66;least_concern;618;two_toed;Hoffman’s two-toed sloth;20;5575
4850;57;least_concern;642;two_toed;Hoffman’s two-toed sloth;1;6055
4851;55;least_concern;650;two_toed;Hoffman’s two-toed sloth;22;6976
4852;48;least_concern;640;two_toed;Hoffman’s two-toed sloth;2;7079
4854;69;least_concern;623;two_toed;Hoffman’s two-toed sloth;24;4485
4855;41;least_concern;633;two_toed;Hoffman’s two-toed sloth;18;4734
4856;62;least_concern;616;two_toed;Hoffman’s two-toed sloth;18;5873
4857;73;least_concern;639;two_toed;Hoffman’s two-toed sloth;34;6529
4858;62;least_concern;627;two_toed;Hoffman’s two-toed sloth;8;5614
4859;59;least_concern;612;two_toed;Hoffman’s two-toed sloth;32;5215
4860;76;least_concern;636;two_toed;Hoffman’s two-toed sloth;30;6416
4861;60;least_concern;627;two_toed;Hoffman’s two-toed sloth;35;6820
4862;51;least_concern;634;two_toed;Hoffman’s two-toed sloth;36;4185
4863;61;least_concern;625;two_toed;Hoffman’s two-toed sloth;23;7442
4864;60;least_concern;622;two_toed;Hoffman’s two-toed sloth;20;5016
4865;75;least_concern;630;two_toed;Hoffman’s two-toed sloth;29;4842
4866;67;least_concern;633;two_toed;Hoffman’s two-toed sloth;24;5333
4867;60;least_concern;641;two_toed;Hoffman’s two-toed sloth;23;6667
4868;55;least_concern;628;two_toed;Hoffman’s two-toed sloth;25;3948
4869;54;least_concern;613;two_toed;Hoffman’s two-toed sloth;12;5874
4870;71;least_concern;625;two_toed;Hoffman’s two-toed sloth;5;5543
4871;58;least_concern;623;two_toed;Hoffman’s two-toed sloth;22;4264
4872;64;least_concern;637;two_toed;Hoffman’s two-toed sloth;4;4826
4873;43;least_concern;619;two_toed;Hoffman’s two-toed sloth;14;5945
4874;50;least_concern;641;two_toed;Hoffman’s two-toed sloth;16;5977
4875;52;least_concern;632;two_toed;Hoffman’s two-toed sloth;27;6342
4876;50;least_concern;611;two_toed;Hoffman’s two-toed sloth;20;6108
4877;59;least_concern;659;two_toed;Hoffman’s two-toed sloth;34;5039
4878;66;least_concern;629;two_toed;Hoffman’s two-toed sloth;23;5599
4879;61;least_concern;624;two_toed;Hoffman’s two-toed sloth;13;5441
4880;71;least_concern;626;two_toed;Hoffman’s two-toed sloth;19;5746
4881;57;least_concern;635;two_toed;Hoffman’s two-toed sloth;20;4194
4882;42;least_concern;622;two_toed;Hoffman’s two-toed sloth;10;5215
4883;38;least_concern;613;two_toed;Hoffman’s two-toed sloth;29;2848
4884;58;least_concern;629;two_toed;Hoffman’s two-toed sloth;26;4278
4885;67;least_concern;633;two_toed;Hoffman’s two-toed sloth;19;5653
4886;60;least_concern;632;two_toed;Hoffman’s two-toed sloth;26;3702
4887;72;least_concern;623;two_toed;Hoffman’s two-toed sloth;11;4973
4888;47;least_concern;627;two_toed;Hoffman’s two-toed sloth;19;4100
4889;44;least_concern;623;two_toed;Hoffman’s two-toed sloth;37;5471
4890;65;least_concern;630;two_toed;Hoffman’s two-toed sloth;11;6287
4891;51;least_concern;632;two_toed;Hoffman’s two-toed sloth;36;4767
4892;37;least_concern;628;two_toed;Hoffman’s two-toed sloth;24;5186
4893;60;least_concern;637;two_toed;Hoffman’s two-toed sloth;14;6434
4894;55;least_concern;632;two_toed;Hoffman’s two-toed sloth;31;6092
4895;69;least_concern;620;two_toed;Hoffman’s two-toed sloth;4;6232
4896;53;least_concern;642;two_toed;Hoffman’s two-toed sloth;33;5258
4897;63;least_concern;623;two_toed;Hoffman’s two-toed sloth;29;5532
4898;63;least_concern;615;two_toed;Hoffman’s two-toed sloth;41;5110
4899;63;least_concern;626;two_toed;Hoffman’s two-toed sloth;27;4575
4900;72;least_concern;628;two_toed;Hoffman’s two-toed sloth;30;6096
4901;61;least_concern;649;two_toed;Hoffman’s two-toed sloth;20;5364
4902;56;least_concern;630;two_toed;Hoffman’s two-toed sloth;18;4799
4903;37;least_concern;645;two_toed;Hoffman’s two-toed sloth;19;5232
4904;74;least_concern;635;two_toed;Hoffman’s two-toed sloth;33;5162
4905;48;least_concern;632;two_toed;Hoffman’s two-toed sloth;29;5291
4906;54;least_concern;608;two_toed;Hoffman’s two-toed sloth;9;6565
4907;47;least_concern;642;two_toed;Hoffman’s two-toed sloth;18;5500
4908;54;least_concern;626;two_toed;Hoffman’s two-toed sloth;25;7616
